Communication_Skills,CGPA,Prev_Sem_Result,IQ,Projects_Completed,Extra_Curricular_Score,Peer_Positive,Academic_Performance,Placement
0.491041277025767,0.2761027577729618,0.1821980637600156,-0.960237268934225,-0.302787208521698,-0.6258519657136724,1.2240250682901004,-0.5345345672158975,0
-0.8945847664961184,-0.8409224247231412,-1.0707370556744924,-0.4944077863812003,0.8637345770122132,1.594746211291224,1.2240250682901004,-0.8843459226132909,0
1.530260809667181,0.9640268030906828,1.102863096272666,0.5703453165971416,0.8637345770122132,-1.2603085877150713,-0.8169767318548042,-0.8843459226132909,1
1.530260809667181,-0.2483541876672818,-0.3715854144430817,-0.960237268934225,0.8637345770122132,-1.5775368987157707,-0.8169767318548042,1.5643335651684624,0
0.491041277025767,-0.4322546750294447,-0.3369739470553883,0.104515834044117,0.8637345770122132,-0.3086236547129729,-0.8169767318548042,-0.5345345672158975,0
-0.2017717447351757,-1.3585682410018227,-1.6660542947428223,0.3041570408525561,0.2804736842452576,0.0086046562877266,-0.8169767318548042,-0.5345345672158975,0
-0.8945847664961184,-1.0861230745393584,-1.153804577404957,0.96962773021402,-0.302787208521698,0.960289589289825,1.2240250682901004,-1.2341572780106842,0
-1.5873977882570611,-0.3573322542522675,-0.0531599144763006,0.2376099719164097,-0.8860481012886536,-1.2603085877150713,-0.8169767318548042,-1.2341572780106842,0
0.491041277025767,-0.8477335538847026,-1.0638147621969538,-0.6940489931896395,-1.4693089940556092,-0.943080276714372,-0.8169767318548042,0.1650881435788891,0
1.1838542987867098,-1.3245125951940149,-1.5345307186695865,-1.3595196825511031,0.8637345770122132,0.0086046562877266,-0.8169767318548042,0.8647108543736758,0
1.1838542987867098,1.107060515483477,1.172086031048053,-1.0267843378703714,1.446995469779169,0.3258329672884261,1.2240250682901004,0.8647108543736758,1
0.491041277025767,1.1887940654222156,1.172086031048053,-1.2264255446788106,-1.4693089940556092,-1.2603085877150713,-0.8169767318548042,0.5148994989762825,0
0.8374477879062384,-0.9839561371159348,-1.0015141208991054,-0.3613136485089076,1.446995469779169,-1.5775368987157707,-0.8169767318548042,1.214522209771069,0
0.491041277025767,-1.0112006537621812,-0.8561459578707923,0.7034394544694345,-1.4693089940556092,-0.3086236547129729,-0.8169767318548042,0.1650881435788891,0
-1.24099127737659,-0.1529983794054196,-0.1916057840270752,0.3041570408525561,0.2804736842452576,0.6430612782891255,-0.8169767318548042,-0.1847232118185042,0
-0.548178255615647,-0.5480438707759919,-0.7315446752750949,1.6350984195754836,-0.302787208521698,0.0086046562877266,1.2240250682901004,-0.1847232118185042,0
0.1446347661452956,1.59065068595435,1.6428019875206858,0.3707041097887025,1.446995469779169,-0.3086236547129729,-0.8169767318548042,-1.2341572780106842,0
-0.548178255615647,-0.5276104832913076,-0.8561459578707923,-1.6257079582956888,1.446995469779169,-0.3086236547129729,1.2240250682901004,-1.2341572780106842,0
-0.8945847664961184,-1.3926238868096306,-1.3545510882535798,-0.3613136485089076,0.2804736842452576,-0.3086236547129729,-0.8169767318548042,1.214522209771069,0
1.530260809667181,-0.6229662915531697,-0.5723319252917046,-0.7605960621257859,-0.302787208521698,0.960289589289825,-0.8169767318548042,1.214522209771069,0
-1.5873977882570611,1.318205519491887,1.6358796940431473,-0.427860717445054,0.8637345770122132,-0.6258519657136724,-0.8169767318548042,-0.5345345672158975,0
-0.8945847664961184,0.4940588909429326,0.6736809006652648,-0.0285783038281757,0.8637345770122132,-0.943080276714372,-0.8169767318548042,-1.2341572780106842,0
0.491041277025767,-1.1269898495087285,-0.9046020122135628,0.5703453165971416,-0.302787208521698,0.6430612782891255,-0.8169767318548042,1.5643335651684624,0
1.1838542987867098,1.222849711230024,1.5597344657902206,-1.093331406806518,-0.8860481012886536,0.6430612782891255,-0.8169767318548042,0.1650881435788891,0
-0.548178255615647,-1.5288464700408628,-1.4583854904166609,-1.3595196825511031,0.8637345770122132,1.2775179002905246,-0.8169767318548042,0.8647108543736758,0
-0.8945847664961184,0.7733151865669584,0.4521675093840255,0.5703453165971416,1.446995469779169,0.6430612782891255,-0.8169767318548042,-1.2341572780106842,0
-1.5873977882570611,-0.6365885498762932,-0.8284567839606374,0.4372511787248489,-0.302787208521698,1.2775179002905246,-0.8169767318548042,0.5148994989762825,0
0.1446347661452956,1.427183586076873,1.1097853897502046,-0.0951253727643221,1.446995469779169,0.0086046562877266,-0.8169767318548042,1.5643335651684624,0
1.1838542987867098,0.7937485740516428,0.6390694332775719,-1.159878475742664,1.446995469779169,-1.5775368987157707,-0.8169767318548042,1.214522209771069,1
-0.2017717447351757,0.725637282436027,0.8467382376037328,0.9030806612778736,-0.8860481012886536,0.6430612782891255,-0.8169767318548042,-0.5345345672158975,0
-1.5873977882570611,-0.9635227496312496,-1.008436414376644,0.96962773021402,1.446995469779169,-1.2603085877150713,1.2240250682901004,1.5643335651684624,0
0.1446347661452956,-0.2483541876672818,-0.5446427513815497,2.367116177873094,0.2804736842452576,0.3258329672884261,1.2240250682901004,-1.5839686334080776,0
0.491041277025767,-1.024822912085304,-1.1953383382701896,-1.159878475742664,-0.302787208521698,0.6430612782891255,-0.8169767318548042,0.8647108543736758,0
-1.5873977882570611,-0.0712648294666803,0.1891203572375542,2.3005691089369473,1.446995469779169,-1.2603085877150713,1.2240250682901004,1.5643335651684624,0
1.1838542987867098,-1.3585682410018227,-1.486074664326816,-0.0285783038281757,-0.302787208521698,0.960289589289825,1.2240250682901004,-0.8843459226132909,0
0.1446347661452956,0.7460706699207126,0.7498261289181903,0.6368923855332881,0.8637345770122132,0.960289589289825,-0.8169767318548042,-1.2341572780106842,0
1.1838542987867098,1.07981599883723,1.1928529114806687,-1.7588020961679816,-0.302787208521698,-1.5775368987157707,1.2240250682901004,0.5148994989762825,1
1.530260809667181,0.9163488989597526,0.8813497049914268,0.7699865234055808,-0.302787208521698,0.0086046562877266,1.2240250682901004,-0.8843459226132909,1
-1.24099127737659,0.8822932531519441,0.964417226721891,0.4372511787248489,1.446995469779169,1.2775179002905246,-0.8169767318548042,-0.8843459226132909,0
-1.5873977882570611,-0.6638330665225397,-0.7107777948424792,-0.8936901999980786,-1.4693089940556092,1.594746211291224,-0.8169767318548042,1.214522209771069,0
1.1838542987867098,-0.2687875751519668,-0.6138656861569367,-0.5609548553173468,-0.8860481012886536,-0.6258519657136724,-0.8169767318548042,-1.5839686334080776,0
-0.2017717447351757,-0.9499004913081268,-0.8976797187360244,0.104515834044117,-1.4693089940556092,-1.5775368987157707,1.2240250682901004,1.214522209771069,0
-1.5873977882570611,1.0389492238678613,0.9159611723791196,0.8365335923417272,1.446995469779169,0.6430612782891255,-0.8169767318548042,0.1650881435788891,1
0.8374477879062384,0.8891043823135055,1.1651637375705144,-0.5609548553173468,0.2804736842452576,1.2775179002905246,-0.8169767318548042,1.214522209771069,1
-0.548178255615647,-0.8068667789153333,-1.1676491643600349,-1.0267843378703714,-0.8860481012886536,0.6430612782891255,-0.8169767318548042,-0.1847232118185042,0
0.491041277025767,1.42037245691531,1.6981803353409957,-0.6940489931896395,-1.4693089940556092,-1.2603085877150713,1.2240250682901004,1.5643335651684624,0
-1.24099127737659,0.7188261532744655,0.6321471398000321,-0.427860717445054,-1.4693089940556092,-0.943080276714372,-0.8169767318548042,1.5643335651684624,0
1.1838542987867098,0.0853911412492368,0.0991305420295509,1.70164548851163,-0.302787208521698,-1.2603085877150713,1.2240250682901004,1.5643335651684624,1
-1.24099127737659,1.7064398817008972,1.5251229984025276,1.3689101438308982,-0.8860481012886536,-0.6258519657136724,1.2240250682901004,-0.8843459226132909,0
1.530260809667181,-0.895411458015634,-0.9461357730787956,0.3707041097887025,0.8637345770122132,1.2775179002905246,-0.8169767318548042,-0.5345345672158975,0
0.8374477879062384,-0.8886003288540719,-1.0361255882867988,1.3689101438308982,-0.8860481012886536,-0.6258519657136724,1.2240250682901004,-0.8843459226132909,0
-1.5873977882570611,0.9640268030906828,1.1928529114806687,-0.4944077863812003,0.2804736842452576,0.6430612782891255,1.2240250682901004,0.8647108543736758,0
-0.2017717447351757,-0.8817891996925105,-1.2368720991354218,0.4372511787248489,1.446995469779169,0.3258329672884261,1.2240250682901004,1.214522209771069,0
0.491041277025767,0.7733151865669584,0.7636707158732686,0.104515834044117,-1.4693089940556092,-1.5775368987157707,1.2240250682901004,-0.5345345672158975,0
-1.5873977882570611,0.0377132371183054,-0.1223828492516876,-0.8936901999980786,0.8637345770122132,-0.6258519657136724,1.2240250682901004,-1.2341572780106842,0
0.491041277025767,0.7120150241129041,0.3967891615637157,-0.960237268934225,0.2804736842452576,1.2775179002905246,-0.8169767318548042,-1.5839686334080776,0
-1.24099127737659,-1.2632124327399603,-1.1468822839274184,-1.093331406806518,-1.4693089940556092,0.0086046562877266,1.2240250682901004,1.5643335651684624,0
0.8374477879062384,-1.30407920770933,-1.4168517295514282,-0.4944077863812003,1.446995469779169,-0.6258519657136724,-0.8169767318548042,-1.2341572780106842,0
